ID_SAPS,SAPS,fecha,vacunas_tipo,vacunas_cantidad
82,Dr. Miguel Rossi Candia,1900-01-01,SALK,30
82,Dr. Miguel Rossi Candia,1900-01-01,PENTAVALENTE,28
82,Dr. Miguel Rossi Candia,1900-01-01,NEUMOCOCICA CONJUGADA,12
82,Dr. Miguel Rossi Candia,1900-01-01,VARICELA,21
82,Dr. Miguel Rossi Candia,1900-01-01,FIEBRE AMARILLA,5
82,Dr. Miguel Rossi Candia,1900-01-01,DPT,8
82,Dr. Miguel Rossi Candia,1900-01-01,DTA,32
10001,Dr. Korimblum,1900-01-01,HEPATITIS A,3
10001,Dr. Korimblum,1900-01-01,HEPATITIS B,10
10001,Dr. Korimblum,1900-01-01,VARICELA,6
10001,Dr. Korimblum,1900-01-01,FIEBRE AMARILLA,10
10001,Dr. Korimblum,1900-01-01,DPT (a),19
10001,Dr. Korimblum,1900-01-01,TRIPLE VIRAL,7
10001,Dr. Korimblum,1900-01-01,HPV,9
89,Santa Marta,1900-01-01,HEPATITIS B,16
89,Santa Marta,1900-01-01,SALK,22
89,Santa Marta,1900-01-01,PENTAVALENTE,17
89,Santa Marta,1900-01-01,TRIPLE VIRAL,14
89,Santa Marta,1900-01-01,ANTI GRIPAL,15
89,Santa Marta,1900-01-01,VARICELA,21
89,Santa Marta,1900-01-01,FIEBRE AMARILLA,8
89,Santa Marta,1900-01-01,DPT,9
89,Santa Marta,1900-01-01,DOBLE BACTERIANA,21
89,Santa Marta,1900-01-01,HPV,15
73,San Marcos,1900-01-01,PENTAVALENTE,12
73,San Marcos,1900-01-01,ANTI GRIPAL,14
73,San Marcos,1900-01-01,HEPATITIS A,6
73,San Marcos,1900-01-01,VARICELA,9
73,San Marcos,1900-01-01,DOBLE BACTERIANA,15
73,San Marcos,1900-01-01,HPV,8
88,Dr. Lifschitz,1900-01-01,ROTAVIRUS,7
88,Dr. Lifschitz,1900-01-01,PENTAVALENTE,17
88,Dr. Lifschitz,1900-01-01,SABIN ORAL,2
88,Dr. Lifschitz,1900-01-01,TRIPLE VIRAL,9
88,Dr. Lifschitz,1900-01-01,VARICELA,14
88,Dr. Lifschitz,1900-01-01,MENINGOCOC.,11
88,Dr. Lifschitz,1900-01-01,DPT,4
48,Dr. Jose de los Reyes Vidal,1900-01-01,SALK,14
48,Dr. Jose de los Reyes Vidal,1900-01-01,n/a,-1
48,Dr. Jose de los Reyes Vidal,1900-01-01,ANTI GRIPAL,34
48,Dr. Jose de los Reyes Vidal,1900-01-01,HEPATITIS A,3
48,Dr. Jose de los Reyes Vidal,1900-01-01,VARICELA,21
48,Dr. Jose de los Reyes Vidal,1900-01-01,FIEBRE AMARILLA,10
48,Dr. Jose de los Reyes Vidal,1900-01-01,DOBLE BACTERIANA,15
48,Dr. Jose de los Reyes Vidal,1900-01-01,NEUMO 23,2
76,Dr. Romilio Monzón,1900-01-01,ANTI GRIPAL,62
76,Dr. Romilio Monzón,1900-01-01,MENINGOCOC.,12
76,Dr. Romilio Monzón,1900-01-01,FIEBRE AMARILLA,8
31,Dr. Elias Galvan,1900-01-01,SALK,4
31,Dr. Elias Galvan,1900-01-01,ANTI GRIPAL,24
31,Dr. Elias Galvan,1900-01-01,MENINGOCOC.,8
31,Dr. Elias Galvan,1900-01-01,DPT (a),5
31,Dr. Elias Galvan,1900-01-01,HPV,4
34,Dr. Marcelino Vera,1900-01-01,ANTI GRIPAL,22
34,Dr. Marcelino Vera,1900-01-01,DOBLE ADULTO ,1
71,Villa Chiquita,1900-01-01,SALK,9
71,Villa Chiquita,1900-01-01,ANTI GRIPAL,25
71,Villa Chiquita,1900-01-01,MENINGOCOC.,9
71,Villa Chiquita,1900-01-01,FIEBRE AMARILLA,7
71,Villa Chiquita,1900-01-01,DPT,8
71,Villa Chiquita,1900-01-01,DOBLE BACTERIANA,4
36,Esperanza,1900-01-01,HEPATITIS B,12
36,Esperanza,1900-01-01,SALK,26
36,Esperanza,1900-01-01,PENTAVALENTE,23
36,Esperanza,1900-01-01,ANTI GRIPAL,44
36,Esperanza,1900-01-01,HEPATITIS A,2
36,Esperanza,1900-01-01,VARICELA,26
36,Esperanza,1900-01-01,DPT (a),4
36,Esperanza,1900-01-01,HPV,12
46,Rio Parana,1900-01-01,HEPATITIS B,6
46,Rio Parana,1900-01-01,SALK,14
46,Rio Parana,1900-01-01,ANTI GRIPAL,36
46,Rio Parana,1900-01-01,VARICELA,14
46,Rio Parana,1900-01-01,FIEBRE AMARILLA,17
46,Rio Parana,1900-01-01,NEUMOCOCICA CONJUGADA,2
54,Itati,1900-01-01,ROTAVIRUS,6
54,Itati,1900-01-01,NEUMOCOCICA CONJUGADA,11
54,Itati,1900-01-01,ANTI GRIPAL,51
54,Itati,1900-01-01,VARICELA,7
54,Itati,1900-01-01,NEUMOCOCICA NO CONJUGADA,3
42,Dr. Santiago Lorenzo,1900-01-01,SALK,9
42,Dr. Santiago Lorenzo,1900-01-01,NEUMOCOCICA CONJUGADA,9
42,Dr. Santiago Lorenzo,1900-01-01,ANTI GRIPAL,35
42,Dr. Santiago Lorenzo,1900-01-01,ANTI GRIPAL,1
42,Dr. Santiago Lorenzo,1900-01-01,VARICELA,2
42,Dr. Santiago Lorenzo,1900-01-01,MENINGOCOC.,9
32,Dr. Manuel Cassuso,1900-01-01,DOBLE BACTERIANA,11
32,Dr. Manuel Cassuso,1900-01-01,HPV,15
32,Dr. Manuel Cassuso,1900-01-01,NEUMOCOCICA NO CONJUGADA,6
85,Santa Margarita,1900-01-01,ANTI GRIPAL,25
62,Pujol,1900-01-01,ANTI GRIPAL,38
62,Pujol,1900-01-01,VARICELA,5
62,Pujol,1900-01-01,MENINGOCOC.,9
62,Pujol,1900-01-01,DPT (a),7
62,Pujol,1900-01-01,HPV,9
62,Pujol,1900-01-01,NEUMOCOCICA NO CONJUGADA,2
91,Dr. Pedro Blugerman,1900-01-01,SALK,14
91,Dr. Pedro Blugerman,1900-01-01,DPT,10
70,Villa Garcia,1900-01-01,ANTI GRIPAL,16
70,Villa Garcia,1900-01-01,MENINGOCOC.,8
70,Villa Garcia,1900-01-01,FIEBRE AMARILLA,11
70,Villa Garcia,1900-01-01,HPV,12
10000,Dr. Anibal Malvido,1900-01-01,HEPATITIS B,15
10000,Dr. Anibal Malvido,1900-01-01,TRIPLE VIRAL,40
10000,Dr. Anibal Malvido,1900-01-01,ANTI GRIPAL,45
10000,Dr. Anibal Malvido,1900-01-01,HEPATITIS A,15
10000,Dr. Anibal Malvido,1900-01-01,FIEBRE AMARILLA,30
10000,Dr. Anibal Malvido,1900-01-01,DPT,15
10000,Dr. Anibal Malvido,1900-01-01,DOBLE BACTERIANA,20
10000,Dr. Anibal Malvido,1900-01-01,NEUMOCOCICA NO CONJUGADA,20
37,Dr. Sussini,1900-01-01,BCG,42
37,Dr. Sussini,1900-01-01,SALK,68
37,Dr. Sussini,1900-01-01,ROTAVIRUS,30
37,Dr. Sussini,1900-01-01,NEUMOCOCICA CONJUGADA,50
37,Dr. Sussini,1900-01-01,TRIPLE VIRAL,47
37,Dr. Sussini,1900-01-01,ANTI GRIPAL,89
37,Dr. Sussini,1900-01-01,HEPATITIS A,20
37,Dr. Sussini,1900-01-01,MENINGOCOC.,74
37,Dr. Sussini,1900-01-01,DPT,27
37,Dr. Sussini,1900-01-01,DPT (a),58
37,Dr. Sussini,1900-01-01,DOBLE VIRAL,104
37,Dr. Sussini,1900-01-01,HPV,70
10003,Guemes,1900-01-01,NEUMOCOCICA CONJUGADA,9
10003,Guemes,1900-01-01,ANTI GRIPAL,8
10003,Guemes,1900-01-01,VARICELA,13
10003,Guemes,1900-01-01,MENINGOCOC.,18
10003,Guemes,1900-01-01,DOBLE BACTERIANA,16
41,Dr. Manuel Gonzalez,1900-01-01,SALK,13
41,Dr. Manuel Gonzalez,1900-01-01,NEUMOCOCICA CONJUGADA,9
41,Dr. Manuel Gonzalez,1900-01-01,ANTI GRIPAL,31
41,Dr. Manuel Gonzalez,1900-01-01,MENINGOCOC.,11
10001,Dr. Korimblum,1900-01-01,NEUMO23,11
10001,Dr. Korimblum,1900-01-01,DOBLE ADULTO,5
10001,Dr. Korimblum,1900-01-01,FLUVIA,9
75,Dr. Mauricio Open,1900-01-01,ANTI GRIPAL,11
75,Dr. Mauricio Open,1900-01-01,FIEBRE AMARILLA,3
75,Dr. Mauricio Open,1900-01-01,DOBLE BACTERIANA,18
45,Dr. Saul Calmanash,1900-01-01,SALK,6
45,Dr. Saul Calmanash,1900-01-01,ROTAVIRUS,5
45,Dr. Saul Calmanash,1900-01-01,TRIPLE VIRAL,5
45,Dr. Saul Calmanash,1900-01-01,ANTI GRIPAL,12
45,Dr. Saul Calmanash,1900-01-01,FIEBRE AMARILLA,40
45,Dr. Saul Calmanash,1900-01-01,DPT (a),9
51,Dr. Juan Chercoff,1900-01-01,ANTI GRIPAL,47
86,Paso Martinez,1900-01-01,ANTI GRIPAL,9
79,Quinta Ferre,1900-01-01,HEPATITIS B,13
79,Quinta Ferre,1900-01-01,ROTAVIRUS,1
79,Quinta Ferre,1900-01-01,NEUMOCOCICA CONJUGADA,3
79,Quinta Ferre,1900-01-01,MENINGOCOC.,18
79,Quinta Ferre,1900-01-01,HPV,18
88,Dr. Lifschitz,1900-01-01,ANTI GRIPAL,19
88,Dr. Lifschitz,1900-01-01,DPT (a),1
49,Dr. Benjamin Serrano,1900-01-01,HEPATITIS A,27
49,Dr. Benjamin Serrano,1900-01-01,DPT (a),7
49,Dr. Benjamin Serrano,1900-01-01,HPV,5
49,Dr. Benjamin Serrano,1900-01-01,NEUMOCOCICA NO CONJUGADA,2
38,Dr. JC Benitez Suarez,1900-01-01,ROTAVIRUS,2
38,Dr. JC Benitez Suarez,1900-01-01,ANTI GRIPAL,8
90,Sapucay,1900-01-01,SALK,2
90,Sapucay,1900-01-01,PENTAVALENTE,1
90,Sapucay,1900-01-01,TRIPLE VIRAL,1
90,Sapucay,1900-01-01,ANTI GRIPAL,29
90,Sapucay,1900-01-01,VARICELA,11
90,Sapucay,1900-01-01,MENINGOCOC.,2
90,Sapucay,1900-01-01,FIEBRE AMARILLA,6
90,Sapucay,1900-01-01,DPT (a),7
90,Sapucay,1900-01-01,HPV,9
89,Santa Marta,1900-01-01,HEPATITIS B,12
89,Santa Marta,1900-01-01,PENTAVALENTE,13
89,Santa Marta,1900-01-01,NEUMOCOCICA CONJUGADA,11
89,Santa Marta,1900-01-01,ANTI GRIPAL,38
89,Santa Marta,1900-01-01,VARICELA,12
89,Santa Marta,1900-01-01,DOBLE VIRAL,11
82,Dr. Miguel Rossi Candia,1900-01-01,HEPATITIS B,1
82,Dr. Miguel Rossi Candia,1900-01-01,SALK,28
82,Dr. Miguel Rossi Candia,1900-01-01,ROTAVIRUS,16
82,Dr. Miguel Rossi Candia,1900-01-01,GRIPE,9
82,Dr. Miguel Rossi Candia,1900-01-01,MENINGOCOC.,8
82,Dr. Miguel Rossi Candia,1900-01-01,DTA,22
82,Dr. Miguel Rossi Candia,1900-01-01,GRIPE A,25
58,Dr. Oscar Pirchi,1900-01-01,PENTAVALENTE,9
58,Dr. Oscar Pirchi,1900-01-01,ANTI GRIPAL,30
58,Dr. Oscar Pirchi,1900-01-01,DOBLE BACTERIANA,23
73,San Marcos,1900-01-01,ANTI GRIPAL,27
73,San Marcos,1900-01-01,FIEBRE AMARILLA,3
70,Villa Garcia,1900-01-01,TRIPLE VIRAL,8
70,Villa Garcia,1900-01-01,ANTI GRIPAL,19
70,Villa Garcia,1900-01-01,MENINGOCOC.,9
70,Villa Garcia,1900-01-01,HPV,9
54,Itati,1900-01-01,SALK,8
54,Itati,1900-01-01,PENTAVALENTE,5
54,Itati,1900-01-01,NEUMOCOCICA CONJUGADA,12
54,Itati,1900-01-01,TRIPLE VIRAL,8
54,Itati,1900-01-01,HEPATITIS A,6
54,Itati,1900-01-01,MENINGOCOC.,9
54,Itati,1900-01-01,FIEBRE AMARILLA,5
85,Santa Margarita,1900-01-01,ANTI GRIPAL,20
85,Santa Margarita,1900-01-01,MENINGOCOC.,6
46,Rio Parana,1900-01-01,SALK,12
46,Rio Parana,1900-01-01,ANTI GRIPAL,49
46,Rio Parana,1900-01-01,HEPATITIS A,7
46,Rio Parana,1900-01-01,VARICELA,18
46,Rio Parana,1900-01-01,MENINGOCOC.,20
46,Rio Parana,1900-01-01,NEUMOCOCICA NO CONJUGADA,3
37,Dr. Sussini,1900-01-01,HEPATITIS B,29
37,Dr. Sussini,1900-01-01,TRIPLE VIRAL,21
37,Dr. Sussini,1900-01-01,ANTI GRIPAL,120
37,Dr. Sussini,1900-01-01,DOBLE VIRAL,49
37,Dr. Sussini,1900-01-01,NEUMOCOCICA NO CONJUGADA,25
32,Dr. Manuel Cassuso,1900-01-01,DPT (a),10
32,Dr. Manuel Cassuso,1900-01-01,DOBLE BACTERIANA,10
32,Dr. Manuel Cassuso,1900-01-01,HPV,14
10000,Dr. Anibal Malvido,1900-01-01,TRIPLE VIRAL,25
10000,Dr. Anibal Malvido,1900-01-01,ANTI GRIPAL,87
10000,Dr. Anibal Malvido,1900-01-01,VARICELA,34
10000,Dr. Anibal Malvido,1900-01-01,FIEBRE AMARILLA,15
10000,Dr. Anibal Malvido,1900-01-01,DPT,12
10000,Dr. Anibal Malvido,1900-01-01,DOBLE BACTERIANA,19
10000,Dr. Anibal Malvido,1900-01-01,NEUMOCOCICA NO CONJUGADA,5
76,Dr. Romilio Monzón,1900-01-01,SALK,14
76,Dr. Romilio Monzón,1900-01-01,ANTI GRIPAL,90
76,Dr. Romilio Monzón,1900-01-01,VARICELA,10
76,Dr. Romilio Monzón,1900-01-01,DOBLE BACTERIANA,4
76,Dr. Romilio Monzón,1900-01-01,NEUMOCOCICA NO CONJUGADA,6
49,Dr. Benjamin Serrano,1900-01-01,PENTAVALENTE,7
49,Dr. Benjamin Serrano,1900-01-01,TRIPLE VIRAL,9
49,Dr. Benjamin Serrano,1900-01-01,ANTI GRIPAL,4
49,Dr. Benjamin Serrano,1900-01-01,VARICELA,11
49,Dr. Benjamin Serrano,1900-01-01,MENINGOCOC.,14
49,Dr. Benjamin Serrano,1900-01-01,DPT,7
34,Dr. Marcelino Vera,1900-01-01,HEPATITIS B,3
34,Dr. Marcelino Vera,1900-01-01,ANTI GRIPAL,77
34,Dr. Marcelino Vera,1900-01-01,DPT (a),5
34,Dr. Marcelino Vera,1900-01-01,DOBLE ADULTO,2
71,Villa Chiquita,1900-01-01,TRIPLE VIRAL,9
71,Villa Chiquita,1900-01-01,ANTI GRIPAL,34
51,Dr. Juan Chercoff,1900-01-01,ANTI GRIPAL,25
73,San Marcos,1900-01-01,ANTI GRIPAL,43
73,San Marcos,1900-01-01,VARICELA,10
73,San Marcos,1900-01-01,MENINGOCOC.,12
10001,Dr. Korimblum,1900-01-01,NEUMO23,2
10001,Dr. Korimblum,1900-01-01,HEPATITIS B,17
10001,Dr. Korimblum,1900-01-01,ANTI GRIPAL,22
10001,Dr. Korimblum,1900-01-01,DPT (a),18
79,Quinta Ferre,1900-01-01,SALK,22
79,Quinta Ferre,1900-01-01,ROTAVIRUS,10
79,Quinta Ferre,1900-01-01,PENTAVALENTE,19
79,Quinta Ferre,1900-01-01,NEUMOCOCICA CONJUGADA,18
79,Quinta Ferre,1900-01-01,ANTI GRIPAL,40
79,Quinta Ferre,1900-01-01,DPT (a),13
79,Quinta Ferre,1900-01-01,HPV,14
79,Quinta Ferre,1900-01-01,NEUMOCOCICA NO CONJUGADA,8
10003,Guemes,1900-01-01,NEUMOCOCICA NO CONJUGADA,6
91,Dr. Pedro Blugerman,1900-01-01,SALK,5
91,Dr. Pedro Blugerman,1900-01-01,PENTAVALENTE,3
91,Dr. Pedro Blugerman,1900-01-01,SABIN ORAL,4
45,Dr. Saul Calmanash,1900-01-01,ANTI GRIPAL,30
45,Dr. Saul Calmanash,1900-01-01,HEPATITIS A,6
62,Pujol,1900-01-01,HEPATITIS B,3
62,Pujol,1900-01-01,SALK,5
62,Pujol,1900-01-01,ANTI GRIPAL,36
62,Pujol,1900-01-01,FIEBRE AMARILLA,1
62,Pujol,1900-01-01,DOBLE BACTERIANA,9
75,Dr. Mauricio Open,1900-01-01,HEPATITIS B,15
48,Dr. Jose de los Reyes Vidal,1900-01-01,ROTAVIRUS,2
48,Dr. Jose de los Reyes Vidal,1900-01-01,ANTI GRIPAL,21
48,Dr. Jose de los Reyes Vidal,1900-01-01,FIEBRE AMARILLA,4
48,Dr. Jose de los Reyes Vidal,1900-01-01,NEUMOCOCICA NO CONJUGADA,9
31,Dr. Elias Galvan,1900-01-01,NEUMOCOCICA CONJUGADA,6
31,Dr. Elias Galvan,1900-01-01,ANTI GRIPAL,15
31,Dr. Elias Galvan,1900-01-01,HPV,5
42,Dr. Santiago Lorenzo,1900-01-01,NEUMOCOCICA CONJUGADA,10
42,Dr. Santiago Lorenzo,1900-01-01,ANTI GRIPAL,19
42,Dr. Santiago Lorenzo,1900-01-01,FIEBRE AMARILLA,4
89,Santa Marta,1900-01-01,HEPATITIS B,20
89,Santa Marta,1900-01-01,SALK,7
89,Santa Marta,1900-01-01,MENINGOCOC.,14
41,Dr. Manuel Gonzalez,1900-01-01,PENTAVALENTE,7
41,Dr. Manuel Gonzalez,1900-01-01,ANTI GRIPAL,35
10002,Dr. Semper,1900-01-01,ANTI GRIPAL,21
10002,Dr. Semper,1900-01-01,DOBLE BACTERIANA,6
10002,Dr. Semper,1900-01-01,HPV,3
82,Dr. Miguel Rossi Candia,1900-01-01,HEPATITIS B,6
82,Dr. Miguel Rossi Candia,1900-01-01,SALK,24
82,Dr. Miguel Rossi Candia,1900-01-01,GRIPE,29
82,Dr. Miguel Rossi Candia,1900-01-01,MENINGOCOC.,25
82,Dr. Miguel Rossi Candia,1900-01-01,HPV,21
82,Dr. Miguel Rossi Candia,1900-01-01,GRIPE A ,62
58,Dr. Oscar Pirchi,1900-01-01,ANTI GRIPAL,34
58,Dr. Oscar Pirchi,1900-01-01,NEUMOCOCICA NO CONJUGADA,6
38,Dr. JC Benitez Suarez,1900-01-01,ANTI GRIPAL,3
90,Sapucay,1900-01-01,NEUMOCOCICA CONJUGADA,12
90,Sapucay,1900-01-01,ANTI GRIPAL,73
90,Sapucay,1900-01-01,MENINGOCOC.,3
90,Sapucay,1900-01-01,NEUMOCOCICA NO CONJUGADA,10
90,Sapucay,1900-01-01,NEUMOCOCICA CONJUGADA,9
90,Sapucay,1900-01-01,SABIN ORAL,-1
90,Sapucay,1900-01-01,FIEBRE AMARILLA,-1
89,Santa Marta,1900-01-01,HEPATITIS B,7
89,Santa Marta,1900-01-01,NEUMOCOCICA CONJUGADA,21
89,Santa Marta,1900-01-01,ANTI GRIPAL,47
89,Santa Marta,1900-01-01,VARICELA,11
89,Santa Marta,1900-01-01,MENINGOCOC.,11
89,Santa Marta,1900-01-01,FIEBRE AMARILLA,5
89,Santa Marta,1900-01-01,NEUMOCOCICA NO CONJUGADA,2
79,Quinta Ferre,1900-01-01,HEPATITIS B,17
79,Quinta Ferre,1900-01-01,ANTI GRIPAL,30
73,San Marcos,1900-01-01,VARICELA,8
73,San Marcos,1900-01-01,NEUMOCOCICA CONJUGADA,2
70,Villa Garcia,1900-01-01,DPT (a),1
70,Villa Garcia,1900-01-01,DOBLE BACTERIANA,10
70,Villa Garcia,1900-01-01,NEUMOCOCICA NO CONJUGADA,7
91,Dr. Pedro Blugerman,1900-01-01,HEPATITIS B,10
91,Dr. Pedro Blugerman,1900-01-01,SALK,8
91,Dr. Pedro Blugerman,1900-01-01,VARICELA,6
91,Dr. Pedro Blugerman,1900-01-01,DOBLE VIRAL,6
91,Dr. Pedro Blugerman,1900-01-01,NEUMOCOCICA NO CONJUGADA,10
32,Dr. Manuel Cassuso,1900-01-01,MENINGOCOC.,6
34,Dr. Marcelino Vera,1900-01-01,ANTI GRIPAL,31
34,Dr. Marcelino Vera,1900-01-01,DOBLE ADULTO,1
86,Paso Martinez,1900-01-01,ANTI GRIPAL,2
46,Rio Parana,1900-01-01,VARICELA,13
46,Rio Parana,1900-01-01,FIEBRE AMARILLA,14
46,Rio Parana,1900-01-01,NEUMOCOCICA NO CONJUGADA,4
85,Santa Margarita,1900-01-01,HEPATITIS B,2
85,Santa Margarita,1900-01-01,PENTAVALENTE,5
45,Dr. Saul Calmanash,1900-01-01,ANTI GRIPAL,26
48,Dr. Jose de los Reyes Vidal,1900-01-01,TRIPLE VIRAL,4
48,Dr. Jose de los Reyes Vidal,1900-01-01,ANTI GRIPAL,16
48,Dr. Jose de los Reyes Vidal,1900-01-01,NEUMOCOCICA NO CONJUGADA,23
76,Dr. Romilio Monzón,1900-01-01,B,2
76,Dr. Romilio Monzón,1900-01-01,ANTI GRIPAL,57
42,Dr. Santiago Lorenzo,1900-01-01,SALK,14
42,Dr. Santiago Lorenzo,1900-01-01,PENTAVALENTE,13
42,Dr. Santiago Lorenzo,1900-01-01,TRIPLE VIRAL,9
42,Dr. Santiago Lorenzo,1900-01-01,MENINGOCOC.,11
42,Dr. Santiago Lorenzo,1900-01-01,DPT (a),6
31,Dr. Elias Galvan,1900-01-01,SALK,15
31,Dr. Elias Galvan,1900-01-01,PENTAVALENTE,9
31,Dr. Elias Galvan,1900-01-01,NEUMOCOCICA CONJUGADA,7
31,Dr. Elias Galvan,1900-01-01,TRIPLE VIRAL,7
31,Dr. Elias Galvan,1900-01-01,ANTI GRIPAL,21
31,Dr. Elias Galvan,1900-01-01,VARICELA,4
31,Dr. Elias Galvan,1900-01-01,DPT (a),3
49,Dr. Benjamin Serrano,1900-01-01,SALK,5
49,Dr. Benjamin Serrano,1900-01-01,ANTI GRIPAL,21
75,Dr. Mauricio Open,1900-01-01,ANTI GRIPAL,18
75,Dr. Mauricio Open,1900-01-01,DOBLE BACTERIANA,4
41,Dr. Manuel Gonzalez,1900-01-01,ROTAVIRUS,5
41,Dr. Manuel Gonzalez,1900-01-01,NEUMOCOCICA CONJUGADA,11
41,Dr. Manuel Gonzalez,1900-01-01,SABIN ORAL,9
41,Dr. Manuel Gonzalez,1900-01-01,ANTI GRIPAL,19
54,Itati,1900-01-01,ANTI GRIPAL,25
54,Itati,1900-01-01,MENINGOCOC.,13
10003,Guemes,1900-01-01,TRIPLE VIRAL,7
10003,Guemes,1900-01-01,ANTI GRIPAL,22
10003,Guemes,1900-01-01,VARICELA,7
10003,Guemes,1900-01-01,DPT,1
10003,Guemes,1900-01-01,DOBLE BACTERIANA,9
10003,Guemes,1900-01-01,HPV,4
62,Pujol,1900-01-01,ROTAVIRUS,5
62,Pujol,1900-01-01,PENTAVALENTE,7
10002,Dr. Semper,1900-01-01,ANTI GRIPAL,11
10002,Dr. Semper,1900-01-01,DOBLE BACTERIANA,11
36,Esperanza,1900-01-01,ROTAVIRUS,12
36,Esperanza,1900-01-01,PENTAVALENTE,16
36,Esperanza,1900-01-01,ANTI GRIPAL,56
36,Esperanza,1900-01-01,VARICELA,17
36,Esperanza,1900-01-01,DPT (a),7
36,Esperanza,1900-01-01,DOBLE VIRAL,5
10000,Dr. Anibal Malvido,1900-01-01,NEUMOCOCICA CONJUGADA,13
10000,Dr. Anibal Malvido,1900-01-01,TRIPLE VIRAL,13
10000,Dr. Anibal Malvido,1900-01-01,ANTI GRIPAL,65
10000,Dr. Anibal Malvido,1900-01-01,VARICELA,25
10000,Dr. Anibal Malvido,1900-01-01,FIEBRE AMARILLA,26
10000,Dr. Anibal Malvido,1900-01-01,DPT (a),22
10000,Dr. Anibal Malvido,1900-01-01,HPV,29
37,Dr. Sussini,1900-01-01,NEUMOCOCICA CONJUGADA,25
37,Dr. Sussini,1900-01-01,ANTI GRIPAL,57
37,Dr. Sussini,1900-01-01,HEPATITIS B,15
37,Dr. Sussini,1900-01-01,VARICELA,11
37,Dr. Sussini,1900-01-01,MENINGOCOC.,37
37,Dr. Sussini,1900-01-01,DPT (a),19
37,Dr. Sussini,1900-01-01,DOBLE VIRAL,27
37,Dr. Sussini,1900-01-01,NEUMOCOCICA NO CONJUGADA,12
88,Dr. Lifschitz,1900-01-01,HEPATITIS B,13
88,Dr. Lifschitz,1900-01-01,SABIN ORAL,8
88,Dr. Lifschitz,1900-01-01,HEPATITIS A,13
88,Dr. Lifschitz,1900-01-01,DPT,9
88,Dr. Lifschitz,1900-01-01,DOBLE BACTERIANA,13
88,Dr. Lifschitz,1900-01-01,DOBLE VIRAL,7
88,Dr. Lifschitz,1900-01-01,HPV,9
58,Dr. Oscar Pirchi,1900-01-01,DPT (a),15
58,Dr. Oscar Pirchi,1900-01-01,NEUMOCOCICA NO CONJUGADA,1
82,Dr. Miguel Rossi Candia,1900-01-01,HEPATITIS B,14
82,Dr. Miguel Rossi Candia,1900-01-01,NEUMOCOCICA CONJUGADA,27
82,Dr. Miguel Rossi Candia,1900-01-01,TRIPLE VIRAL,13
82,Dr. Miguel Rossi Candia,1900-01-01,ANTI GRIPAL,15
82,Dr. Miguel Rossi Candia,1900-01-01,HEPATITIS A,11
82,Dr. Miguel Rossi Candia,1900-01-01,FIEBRE AMARILLA,26
82,Dr. Miguel Rossi Candia,1900-01-01,DOBLE BACTERIANA,11
82,Dr. Miguel Rossi Candia,1900-01-01,HPV,14
82,Dr. Miguel Rossi Candia,1900-01-01,GRIPE A,41
76,Dr. Romilio Monzón,1900-01-01,SALK,12
76,Dr. Romilio Monzón,1900-01-01,ROTAVIRUS,9
76,Dr. Romilio Monzón,1900-01-01,NEUMOCOCICA CONJUGADA,14
76,Dr. Romilio Monzón,1900-01-01,TRIPLE VIRAL,12
76,Dr. Romilio Monzón,1900-01-01,ANTI GRIPAL,51
76,Dr. Romilio Monzón,1900-01-01,VARICELA,12
32,Dr. Manuel Cassuso,1900-01-01,ANTI GRIPAL,10
45,Dr. Saul Calmanash,1900-01-01,SALK,1
45,Dr. Saul Calmanash,1900-01-01,ANTI GRIPAL,20
45,Dr. Saul Calmanash,1900-01-01,DPT (a),11
45,Dr. Saul Calmanash,1900-01-01,HPV,6
10001,Dr. Korimblum,1900-01-01,BCG,4
10001,Dr. Korimblum,1900-01-01,PENTAVALENTE,3
10001,Dr. Korimblum,1900-01-01,DOBLE ADULTO,3
54,Itati,1900-01-01,PENTAVALENTE,13
54,Itati,1900-01-01,TRIPLE VIRAL,6
54,Itati,1900-01-01,HPV,2
75,Dr. Mauricio Open,1900-01-01,ROTAVIRUS,2
75,Dr. Mauricio Open,1900-01-01,NEUMOCOCICA CONJUGADA,5
34,Dr. Marcelino Vera,1900-01-01,SALK,5
34,Dr. Marcelino Vera,1900-01-01,ANTI GRIPAL,12
41,Dr. Manuel Gonzalez,1900-01-01,SALK,10
41,Dr. Manuel Gonzalez,1900-01-01,PENTAVALENTE,9
41,Dr. Manuel Gonzalez,1900-01-01,NEUMOCOCICA CONJUGADA,15
41,Dr. Manuel Gonzalez,1900-01-01,ANTI GRIPAL,12
62,Pujol,1900-01-01,ANTI GRIPAL,9
10003,Guemes,1900-01-01,SALK,11
10003,Guemes,1900-01-01,PENTAVALENTE,12
10003,Guemes,1900-01-01,ANTI GRIPAL,29
10003,Guemes,1900-01-01,DOBLE BACTERIANA,6
10000,Dr. Anibal Malvido,1900-01-01,HEPATITIS B,9
10000,Dr. Anibal Malvido,1900-01-01,SALK,23
10000,Dr. Anibal Malvido,1900-01-01,ROTAVIRUS,11
10000,Dr. Anibal Malvido,1900-01-01,TRIPLE VIRAL,15
10000,Dr. Anibal Malvido,1900-01-01,ANTI GRIPAL,51
10000,Dr. Anibal Malvido,1900-01-01,VARICELA,17
10000,Dr. Anibal Malvido,1900-01-01,FIEBRE AMARILLA,11
10000,Dr. Anibal Malvido,1900-01-01,DPT (a),23
